data,Casos_Publicacao_Min,Casos_Publicacao_Max
2022-03-04,1457.015327913258,1566.3498289724632
2022-03-05,1359.3969050779526,1462.2657283564454
2022-03-06,1315.9606432425865,1416.5588735436868
2022-03-07,1252.3159253095953,1344.4195943698348
2022-03-08,1180.321609128441,1247.9020456386022
2022-03-09,1103.5659345652398,1149.6988674398362
2022-03-10,1047.329191758348,1118.1814798416221
2022-03-11,1019.6383870919962,1081.3410846196846
2022-03-12,989.9531029160887,1052.20823554288
2022-03-13,965.2350268909796,1031.8056300435132
2022-03-14,1000.6328849056766,1069.539540235167
2022-03-15,1046.0039113813327,1101.4496734110135
2022-03-16,1062.656984257206,1117.583861903052
2022-03-17,1067.0677501460957,1112.315050481423
2022-03-18,1035.8183221053514,1095.979735507151
2022-03-19,1017.2180495737978,1070.2586011513283
2022-03-20,985.7672494183378,1048.363587711775
2022-03-21,997.9665642232206,1048.2861896194822
2022-03-22,969.4151469504915,1040.3223420989364
2022-03-23,946.510326026137,993.7024664220473
2022-03-24,918.0485185491983,970.7045535837896
2022-03-25,901.2023488406692,958.56783071223
2022-03-26,891.9298593984184,943.168223183909
2022-03-27,852.0774966004918,905.5490173875316
2022-03-28,824.5060394373777,874.7066658420584
2022-03-29,792.6373966043616,834.4017064016169
2022-03-30,727.753326713731,778.885542413757
2022-03-31,683.9010387691014,723.0832843037036
2022-04-01,608.8824932606371,654.959633347509
2022-04-02,545.6552791975026,590.3061338488997
2022-04-03,493.6133044174861,534.7423636058472
2022-04-04,471.6089463587526,514.9042462702279
2022-04-05,450.91832748483426,492.1142638244267
2022-04-06,420.19670877610315,454.67866013599786
2022-04-07,395.9429911111322,433.5416506652758
2022-04-08,372.79964119392787,413.06432754989663
2022-04-09,352.19982553727135,395.4929385585012
2022-04-10,354.1242365771756,383.3665166556888
2022-04-11,353.16239284737065,379.18849508734587
2022-04-12,324.2696972506626,358.50104780770005
2022-04-13,297.5994376315546,339.1165939851663
2022-04-14,276.30295005631297,312.9116774568365
2022-04-15,262.53480240152254,299.5722831246772
2022-04-16,263.41863780773866,290.1692065130541
2022-04-17,257.08543206394353,289.40431308666126
2022-04-18,247.12462855114967,284.8005979425098
2022-04-19,237.01967811449052,273.6400341042895
2022-04-20,241.04136374390592,273.1363281163378
2022-04-21,226.5512714892426,263.0182137547801
2022-04-22,217.207072984522,251.05196820126795
2022-04-23,211.17582458982199,249.09836212401058
2022-04-24,209.20466030050528,238.40912337754986
2022-04-25,201.04035152107926,238.33516766384022
2022-04-26,200.5318464973757,230.02513812842395
2022-04-27,195.91255156344167,232.64914430191632
2022-04-28,196.46357240789033,234.45219676872446
2022-04-29,192.02224944203704,232.54625495225758
2022-04-30,189.57172089842814,227.7333705437648
2022-05-01,204.33733682541967,241.90411773994273
2022-05-02,200.42679681846676,241.8152693095074
2022-05-03,197.43889664679807,234.61265158946546
2022-05-04,198.73501860708657,229.63473243127078
2022-05-05,200.59810519961056,232.42308886703
2022-05-06,205.64352305545532,228.9855033459091
2022-05-07,206.6915070091596,242.3968575784704
2022-05-08,204.9257998025727,242.1179000020339
2022-05-09,203.86796050556308,232.11368001489603
2022-05-10,194.30016330090646,226.86767566147307
2022-05-11,195.02689733924038,230.9743531843537
2022-05-12,190.7172084439122,233.9508480314774
2022-05-13,196.07966693542576,235.97007854800506
2022-05-14,209.1396452496442,235.10890061468632
2022-05-15,208.38448521704692,233.1548692527682
2022-05-16,203.5771998447824,233.7222800107723
2022-05-17,199.03681544098743,234.50558604749514
2022-05-18,187.42787355261842,224.91288072774904
2022-05-19,180.6475839392635,224.58236104933516
2022-05-20,174.83822741517258,212.3250590819172
2022-05-21,174.83967313028558,214.85745016218593
2022-05-22,178.9818950048184,210.45166582278722
2022-05-23,173.17834791553182,211.67694551108767
2022-05-24,175.44082497822748,218.7030171497272
2022-05-25,174.14437924702386,209.96295758553163
2022-05-26,182.75129864503523,214.913436119781
2022-05-27,172.49559226459652,211.35214649087882
2022-05-28,183.46537574151372,209.20584524502502
2022-05-29,179.21421431081458,207.0863553205402
2022-05-30,175.7624678688847,217.00978131720032
2022-05-31,174.8818617127927,204.30326323474517
2022-06-01,171.34140991380113,206.21083255797592
2022-06-02,169.7764034234601,198.18507163470065
2022-06-03,165.3885296101299,192.2067803567762
2022-06-04,161.92039308643677,196.30472182811215
2022-06-05,161.56175627661418,196.0575045606216
2022-06-06,161.2981654698653,196.29879738225682
2022-06-07,155.62949894285705,185.6608139403295
2022-06-08,151.83452935444265,180.18465962188642
2022-06-09,148.54140921658566,179.09818688353954
2022-06-10,141.5124720985342,177.1268243301209
2022-06-11,148.16179783727844,184.33543387072066
2022-06-12,149.57746730122432,181.05595954842497
2022-06-13,150.79440892667944,181.67396627537357
2022-06-14,153.98746244078436,183.7542119906205
2022-06-15,150.209465286858,182.3513424194913
2022-06-16,146.890303886423,189.4573631198644
2022-06-17,155.41919947972053,184.81951207188794
2022-06-18,154.85357423400643,184.48621097933218
2022-06-19,152.8831299400182,193.0581779267031
2022-06-20,145.94734691437017,189.89676875968152
2022-06-21,156.28504647228814,185.4867228950011
2022-06-22,155.01812571836544,183.97319035468556
2022-06-23,152.5984949331705,192.7379924175723
2022-06-24,152.7670109860863,185.64898362706165
2022-06-25,150.6012290530801,189.5341478768436
2022-06-26,148.52290655005095,182.9414947203206
2022-06-27,149.06213566363087,179.8301656369794
2022-06-28,151.85173759496098,177.99989130864773
2022-06-29,154.05739537490967,185.9219822569569
2022-06-30,152.01021383146283,187.512040545913
2022-07-01,163.43612297145626,195.17979084703137
2022-07-02,173.2092165324362,203.78423857572622
2022-07-03,186.3762546060842,217.63773958183424
2022-07-04,231.42203313465663,267.24649048188184
2022-07-05,308.90764928770585,336.1231048025194
2022-07-06,359.31299939237715,394.31080318342106
2022-07-07,399.7694236553985,444.5513915579443
2022-07-08,411.2302468817916,461.6546111842617
2022-07-09,438.39278743201623,478.27136518694124
2022-07-10,453.2487263141374,492.67440455771566
2022-07-11,515.2782767668119,548.6278537336132
2022-07-12,541.1830935656458,592.1519266935333
2022-07-13,582.4705662281924,630.9293658402948
2022-07-14,617.0175174570976,667.1135187711242
2022-07-15,651.7993263170198,705.6781920470952
2022-07-16,694.4337127436074,742.7861056770879
2022-07-17,708.6332587931009,760.1733988983266
2022-07-18,819.121396714662,870.2861887749409
2022-07-19,880.5728261557646,944.4267031618059
2022-07-20,980.5806742501602,1029.0051877131107
2022-07-21,1038.8538109553724,1090.043454504051
2022-07-22,1106.3456753167634,1166.5897120082852
2022-07-23,1109.5847838998927,1168.824253702863
2022-07-24,1093.1092761881644,1145.1498606942848
2022-07-25,1147.3470976142853,1194.1312503327058
2022-07-26,1129.605289640689,1190.859492457673
2022-07-27,1143.4500730741597,1187.4599599719947
2022-07-28,1128.1061645934142,1184.9350933400162
2022-07-29,1100.3763621769313,1144.7685782209685
2022-07-30,1058.031569473374,1114.8319456904921
2022-07-31,1043.871107291748,1088.410054779812
2022-08-01,1043.9018785966523,1101.208406730607
2022-08-02,1009.1875310256102,1067.1375030363133
2022-08-03,948.2488147369179,1008.3429230343147
2022-08-04,889.5477427408676,945.7112423722998
2022-08-05,861.4649614715918,900.4237674272179
2022-08-06,828.3605160395987,868.592003755634
2022-08-07,802.6385202897133,838.4148043667118
2022-08-08,769.1913829284592,820.2110204466344
2022-08-09,740.2987264815113,775.6311283004845
2022-08-10,696.5822031051413,736.9259132857914
