data,Casos_Publicacao_MM_atual_PA
2022-10-16,138.86145053380858
2022-10-17,136.60716670290677
2022-10-18,135.12860859675612
2022-10-19,132.8479820079288
2022-10-20,135.1812568279599
2022-10-21,138.68920598136714
2022-10-22,138.191814892798
2022-10-23,144.780932636682
2022-10-24,138.6998440663065
2022-10-25,135.93139939273712
2022-10-26,141.49749724097546
2022-10-27,143.62795429605774
2022-10-28,144.5364493275867
2022-10-29,145.83346954405468
2022-10-30,144.04434006497544
2022-10-31,136.9930394544157
2022-11-01,134.28009777489223
2022-11-02,136.03410585131644
2022-11-03,138.48558570019117
2022-11-04,137.1609716418051
2022-11-05,140.81584980740834
2022-11-06,140.19900729195868
2022-11-07,132.22925814195574
2022-11-08,128.45061983151436
2022-11-09,128.1161576172181
2022-11-10,127.28652885788759
2022-11-11,132.25631860405363
2022-11-12,134.74895987224286
2022-11-13,134.96517587391708
2022-11-14,128.8428957317085
2022-11-15,134.94297582308351
2022-11-16,139.96153018540497
2022-11-17,141.1743079446771
2022-11-18,146.44849313510656
2022-11-19,149.86700086904318
2022-11-20,150.48222608065564
2022-11-21,140.47946810568246
2022-11-22,137.81278139097344
2022-11-23,134.4431155971301
2022-11-24,137.56223419181148
2022-11-25,142.69317425502243
2022-11-26,145.83538952528326
2022-11-27,150.12264240701538
2022-11-28,268.699280017081
2022-11-29,269.921739346774
2022-11-30,205.01448137081573
2022-12-01,180.3370367751595
2022-12-02,179.56440919824976
2022-12-03,237.83720935920925
2022-12-04,151.59872171010363
