data,Casos_DataSintoma_MM_atual_PA
2022-10-19,60.13500048060097
2022-10-20,57.01850576175074
2022-10-21,55.36142157521088
2022-10-22,53.58028378435367
2022-10-23,52.191821106310904
2022-10-24,59.28888842276695
2022-10-25,60.32685031054441
2022-10-26,62.742914628538614
2022-10-27,60.10451470068643
2022-10-28,62.74423732284246
2022-10-29,58.92105807056626
2022-10-30,56.645467006123916
2022-10-31,65.59117453366028
2022-11-01,61.83645122944349
2022-11-02,68.42496862111032
2022-11-03,69.23133429208823
2022-11-04,67.09241564165072
2022-11-05,64.62059388454938
2022-11-06,60.72864207916704
2022-11-07,69.50095135849585
2022-11-08,64.93516046881146
2022-11-09,71.4984647778878
2022-11-10,69.93344669864231
2022-11-11,66.58675252643636
2022-11-12,64.72681536987938
2022-11-13,62.77724048179464
2022-11-14,67.64741975019814
2022-11-15,66.12136544640651
2022-11-16,73.80070151680049
2022-11-17,74.64851454240646
2022-11-18,69.24026144603214
2022-11-19,64.9313840245225
2022-11-20,59.300388471921934
2022-11-21,65.35157543069694
2022-11-22,64.5874073303155
2022-11-23,73.71248059338195
2022-11-24,73.9814804859619
2022-11-25,69.50176953382041
2022-11-26,66.89707696174976
2022-11-27,64.3724266055407
2022-11-28,104.74205189016529
2022-11-29,12.39875456123412
2022-11-30,81.8842292277902
2022-12-01,40.99260604082823
2022-12-02,0.0
2022-12-03,79.50992880538308
2022-12-04,64.68464322796665
