data,Casos_DataSintoma_MM_atual_PA
2022-10-19,73.66273733115047
2022-10-20,75.73435756522048
2022-10-21,49.699409276908874
2022-10-22,83.68986422057536
2022-10-23,19.78569265976813
2022-10-24,75.14888883425121
2022-10-25,36.77191800854146
2022-10-26,56.93254715567176
2022-10-27,43.35657792420835
2022-10-28,25.974318350191894
2022-10-29,63.7234591696424
2022-10-30,3.486842144667346
2022-10-31,7.1841584346226375
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,9.828615875016302
2022-11-06,0.0
