data,Casos_Publicacao_MM_atual_PA
2022-10-12,227.40534151764678
2022-10-13,225.26860569704857
2022-10-14,215.74250984055354
2022-10-15,212.3082004075277
2022-10-16,207.00981265050734
2022-10-17,209.18547800864604
2022-10-18,219.06501954047218
2022-10-19,218.8979012455052
2022-10-20,218.28710749295374
2022-10-21,212.12460146134538
2022-10-22,212.66112287909908
2022-10-23,209.6449182154882
2022-10-24,211.87258295895586
2022-10-25,222.38602759056116
2022-10-26,229.48406975913574
2022-10-27,238.07153978762966
2022-10-28,226.21798544455936
2022-10-29,227.469704767951
2022-10-30,218.42462786267365
2022-10-31,143.07209000993058
2022-11-01,130.91756660025706
2022-11-02,131.32261697384743
2022-11-03,170.19727161229005
2022-11-04,200.79617622162715
2022-11-05,160.23165027192866
2022-11-06,198.58783278849737
