data,Casos_Publicacao_MM_atual_PA
2022-10-11,173.16377487403878
2022-10-12,170.13437201860623
2022-10-13,169.14127558666
2022-10-14,168.2188343063935
2022-10-15,166.32747866738202
2022-10-16,166.9675810504086
2022-10-17,166.49655161362668
2022-10-18,167.794606018351
2022-10-19,163.16358124566148
2022-10-20,163.157410132971
2022-10-21,166.2329642472986
2022-10-22,164.62232811358712
2022-10-23,171.02373284966194
2022-10-24,173.95161246474413
2022-10-25,175.56289627428995
2022-10-26,178.0546213084197
2022-10-27,181.40361400346382
2022-10-28,183.955916684672
2022-10-29,184.72780200834748
2022-10-30,186.22472402316336
2022-10-31,183.2603155308553
2022-11-01,180.27987891991808
2022-11-02,177.11310543784674
2022-11-03,174.4255190551774
2022-11-04,172.8022628322676
2022-11-05,173.46678279192685
2022-11-06,151.48169350598636
2022-11-07,154.2094954047633
2022-11-08,147.6427847173047
2022-11-09,143.86399101914787
2022-11-10,139.82705290309093
2022-11-11,135.92879084230754
2022-11-12,134.9892251921209
