data,Obitos_Publicacao_Min,Obitos_Publicacao_Max
2021-10-24,5.904705994528151,6.1292990468549
2021-10-25,5.952722954887861,6.268170452017062
2021-10-26,6.088271611126212,6.311251007909876
2021-10-27,5.929131218908808,6.168505448595979
2021-10-28,6.123607973495158,6.372922597590623
2021-10-29,6.038293322075287,6.303477543872002
2021-10-30,5.861857639147002,6.136914033995101
2021-10-31,5.84325205655335,6.0565147137308974
2021-11-01,5.977347160054232,6.230129486084712
2021-11-02,6.115002930035043,6.329712879756901
2021-11-03,5.835025158367201,6.0523704481345995
2021-11-04,5.962546069950765,6.204567396864406
2021-11-05,5.835849851196524,6.0454850759850975
2021-11-06,5.518162055154427,5.715461547752854
2021-11-07,5.3745329559306825,5.586241110376612
2021-11-08,5.37093907364825,5.604607269620805
2021-11-09,5.330117747185482,5.573976689589335
2021-11-10,4.976607089996358,5.21658887722765
2021-11-11,5.008130968284761,5.23618483180874
2021-11-12,4.978748126322563,5.192047577847318
2021-11-13,4.870804188292211,5.093259680860174
2021-11-14,4.829767875962551,5.019307006577298
2021-11-15,4.985768185773633,5.237834268152574
2021-11-16,5.425068793041788,5.643626158071021
2021-11-17,5.355885546359204,5.604608930938438
2021-11-18,5.687802205708671,5.951810198051545
2021-11-19,5.696304119221186,6.00339875858352
2021-11-20,5.810606123641281,6.064382035829311
2021-11-21,5.788863404086211,6.06302176228221
2021-11-22,6.347405197065009,6.537854184179422
2021-11-23,6.781073969636466,7.042419043265307
2021-11-24,6.766329819677435,7.059750323579627
2021-11-25,7.014942541199613,7.2640962591179905
2021-11-26,6.975869672655396,7.255396329190954
2021-11-27,6.994265247917297,7.21947240683883
2021-11-28,6.9264687476834235,7.127143898373353
2021-11-29,7.3855777624373005,7.617394126536913
2021-11-30,7.795880738471261,8.019978132470934
2021-12-01,7.744386912330512,7.989093926318224
2021-12-02,7.90041307108534,8.20668390340683
2021-12-03,8.019445956399304,8.304656631581578
2021-12-04,8.004783563309418,8.255470736705375
2021-12-05,7.957466515326233,8.179250110163684
2021-12-06,8.333644639752483,8.565566937719089
2021-12-07,8.448119701980401,8.76325432546518
2021-12-08,8.557131693790382,8.849822772934521
2021-12-09,8.732211516766062,9.04978447978189
2021-12-10,8.678913293538299,8.987021688967465
2021-12-11,8.654200679603068,8.935533962846483
2021-12-12,8.50167735559898,8.75377072407739
2021-12-13,8.749328018892017,8.975975258034742
2021-12-14,8.788585201119096,9.059686538587524
2021-12-15,8.853390453956608,9.128224802667026
2021-12-16,8.99744035136897,9.277012668709707
2021-12-17,8.959104685952456,9.236190929317042
2021-12-18,8.971625304496177,9.263693328195497
