data,Obitos_DataOcorrencia_MM_atual_PA
2022-10-16,1.7080789201641413
2022-10-17,1.703592362550196
2022-10-18,1.7936114563747296
2022-10-19,1.778172248788591
2022-10-20,1.723793137110317
2022-10-21,1.7335994496511375
2022-10-22,1.7945832100750456
2022-10-23,1.809989031020603
2022-10-24,1.7937619901589346
2022-10-25,1.8502240476345022
2022-10-26,1.8320282289217042
2022-10-27,1.806546815469941
2022-10-28,1.7800880081985266
2022-10-29,1.8279772362181574
2022-10-30,1.8654057212794446
2022-10-31,1.8604139183333661
2022-11-01,1.9784454251780552
2022-11-02,1.9918231931292674
2022-11-03,1.9777903564086505
2022-11-04,2.0150179694923684
2022-11-05,2.142092325584171
2022-11-06,2.216138582606061
2022-11-07,2.2243113928581124
2022-11-08,2.3206421562979065
2022-11-09,2.25269176371255
2022-11-10,2.2006126153156003
2022-11-11,2.1728156128240887
2022-11-12,2.2204571921714735
2022-11-13,2.2593448371950173
2022-11-14,2.246530633133568
2022-11-15,2.330835133914934
2022-11-16,2.2772116094058514
2022-11-17,2.2354631484786873
2022-11-18,2.173687838921072
2022-11-19,2.1604378492252203
2022-11-20,2.160044323429812
2022-11-21,2.1432217701176266
2022-11-22,2.218388700361384
2022-11-23,2.1836528147143626
2022-11-24,2.1742164783900173
2022-11-25,2.1230310739620957
2022-11-26,2.124482228227489
2022-11-27,2.134331848117938
2022-11-28,0.0
2022-11-29,2.384105831540086
2022-11-30,2.5100151062470983
2022-12-01,1.1446549707839628
2022-12-02,0.656869394044781
2022-12-03,0.9475318192992108
2022-12-04,1.958057123509248
