data,Obitos_Publicacao_MM_atual_PA
2022-10-20,1.533374401983723
2022-10-21,1.7634568571490827
2022-10-22,2.3267930910391224
2022-10-23,2.2862007526229693
2022-10-24,2.038797265463084
2022-10-25,2.286889012365171
2022-10-26,1.6598641614892125
2022-10-27,2.004972452640738
2022-10-28,2.0776771673751604
2022-10-29,2.5520729839959593
2022-10-30,2.579239392262073
2022-10-31,0.5163754642019026
2022-11-01,0.7455766572894382
2022-11-02,1.304581216061202
2022-11-03,0.8523065287738931
2022-11-04,1.8818913444513585
2022-11-05,0.0
2022-11-06,2.2127685224765123
