data,Obitos_DataOcorrencia_MM_atual_PA
2020-10-13,7.611451281339255
2020-10-14,7.342391998436494
2020-10-15,6.738407824163053
2020-10-16,6.879054951444923
2020-10-17,6.143289844356251
2020-10-18,5.6102875718516705
2020-10-19,6.129803036691572
2020-10-20,5.7716800181422645
2020-10-21,5.529397428854232
2020-10-22,5.575545014560955
2020-10-23,6.1588948107819075
2020-10-24,5.77308839582146
2020-10-25,5.6237755763053565
2020-10-26,6.725312054143962
2020-10-27,6.412692638846726
2020-10-28,6.573936837139192
2020-10-29,6.320132249307862
2020-10-30,6.583368538583761
2020-10-31,6.38224652762022
2020-11-01,6.456143884536771
2020-11-02,7.546813265010565
2020-11-03,7.145139769228687
2020-11-04,6.854125394083468
2020-11-05,7.069154182591612
2020-11-06,7.459989315890649
2020-11-07,7.117594209673759
2020-11-08,6.742845488424315
2020-11-09,7.40365285820963
2020-11-10,7.191461219173066
2020-11-11,6.736059010049953
2020-11-12,6.806428074913438
2020-11-13,7.212663498860573
2020-11-14,6.536319085225417
2020-11-15,6.400782288182543
2020-11-16,7.162203646815509
2020-11-17,7.051622878640868
2020-11-18,7.273592544471836
2020-11-19,7.402522526005482
2020-11-20,7.912950792691483
2020-11-21,7.449881455856039
2020-11-22,7.20062481693545
2020-11-23,7.8965183027498655
2020-11-24,7.460277470175881
2020-11-25,7.2095607155348285
2020-11-26,7.311758094428474
2020-11-27,7.456932385119837
2020-11-28,7.484030653798664
2020-11-29,7.30101605136549
2020-11-30,8.269652377837707
2020-12-01,7.82054962203466
2020-12-02,7.8178291157272835
2020-12-03,8.21094549889664
2020-12-04,8.533686419717734
2020-12-05,8.507232201225678
2020-12-06,8.329791084570815
2020-12-07,9.379051719752509
2020-12-08,9.290483847594704
2020-12-09,9.100170533780524
2020-12-10,9.546831173990622
2020-12-11,9.916070352288045
2020-12-12,9.973941559321506
2020-12-13,10.093619011943586
2020-12-14,10.85224837465053
2020-12-15,10.66034498928172
2020-12-16,10.707492207586634
2020-12-17,11.201182012728436
2020-12-18,11.31509616436136
2020-12-19,11.12081208190164
2020-12-20,10.858257428218165
2020-12-21,11.698526263039716
2020-12-22,11.939387421491134
2020-12-23,11.85493325366439
2020-12-24,12.581018839461825
2020-12-25,12.471612530407867
2020-12-26,12.302718653056477
2020-12-27,11.843694254958532
2020-12-28,12.857826529458542
2020-12-29,13.013491671247035
2020-12-30,12.637076854839231
2020-12-31,13.167270287617804
2021-01-01,12.90963662535439
2021-01-02,12.553665252316485
2021-01-03,12.269733839286902
2021-01-04,13.087925331328332
2021-01-05,13.107370026845107
2021-01-06,13.023137927873744
2021-01-07,13.704656992573309
2021-01-08,14.665285678090584
2021-01-09,15.94789192752544
2021-01-10,15.96692792416738
2021-01-11,17.703136018647285
2021-01-12,19.15553010272556
2021-01-13,19.60064828461168
2021-01-14,19.817162263624017
2021-01-15,21.18776852485362
2021-01-16,21.12348207315744
2021-01-17,21.43098984355364
2021-01-18,24.889789305470725
2021-01-19,26.83746215692342
2021-01-20,26.696115975066807
2021-01-21,28.383840789109566
2021-01-22,30.44515805549164
2021-01-23,31.193427475723148
2021-01-24,30.79650441345845
2021-01-25,34.004380456264705
2021-01-26,32.86171671564245
2021-01-27,33.31749232197883
2021-01-28,32.412859579852594
2021-01-29,35.09572337063612
2021-01-30,34.831895465274975
2021-01-31,33.205951037535954
2021-02-01,37.34927171088899
2021-02-02,36.09440469099193
2021-02-03,38.01393194108203
2021-02-04,39.3965575373208
2021-02-05,42.27885213915125
2021-02-06,42.35096686999565
2021-02-07,43.21768619952774
2021-02-08,49.107460028077384
2021-02-09,49.17308252827854
2021-02-10,49.3046941444935
2021-02-11,49.45573000058442
2021-02-12,49.65499010501944
2021-02-13,48.66840000402974
2021-02-14,48.31646548203867
2021-02-15,49.03741752296694
2021-02-16,47.56800175497945
2021-02-17,45.8255654820199
2021-02-18,44.8383066896293
2021-02-19,45.85917024527841
2021-02-20,45.11219623043257
2021-02-21,44.86801805291946
2021-02-22,47.04949403100405
2021-02-23,46.76276023836929
2021-02-24,46.102363806727396
2021-02-25,45.60680194302296
2021-02-26,46.825444103600226
2021-02-27,46.41765490520753
2021-02-28,45.61372966855394
2021-03-01,47.00641227045337
2021-03-02,46.03596183097018
2021-03-03,46.018323478895034
2021-03-04,45.95562863744108
2021-03-05,47.19080125766573
2021-03-06,46.48000352277754
2021-03-07,47.41691841856006
2021-03-08,51.72880554151349
2021-03-09,53.209906385550944
2021-03-10,54.748565736958916
2021-03-11,57.61296222071984
2021-03-12,61.21499829885059
2021-03-13,63.55155621569508
2021-03-14,66.01413012081966
2021-03-15,69.0483187035173
2021-03-16,70.42828736903115
2021-03-17,71.89556327671103
2021-03-18,73.47225932205099
2021-03-19,75.02996172404612
2021-03-20,76.67817883121246
2021-03-21,78.52790380382189
2021-03-22,82.52455294654784
2021-03-23,84.47993498038487
2021-03-24,86.14202942345914
2021-03-25,88.665953892926
2021-03-26,91.0381636855535
2021-03-27,92.82922420553408
2021-03-28,94.1286120604023
2021-03-29,98.44964873176576
2021-03-30,99.56019840097652
2021-03-31,100.63842361147913
2021-04-01,101.16756651202627
2021-04-02,101.56534301579696
2021-04-03,100.16949460976447
2021-04-04,99.16675814960445
2021-04-05,99.71954294749034
2021-04-06,98.46557516655973
2021-04-07,96.85759610628682
2021-04-08,92.73898457296617
2021-04-09,90.11552558988393
2021-04-10,87.54540576090157
2021-04-11,86.3682085911358
2021-04-12,85.83781271643961
2021-04-13,83.98895569915852
2021-04-14,83.145047688656
2021-04-15,78.26915591197383
2021-04-16,75.92919165505563
2021-04-17,71.56263208123501
2021-04-18,68.99760829384739
2021-04-19,67.33499754636665
2021-04-20,63.85340191949278
2021-04-21,60.54820415420657
2021-04-22,56.805713367781536
2021-04-23,55.41787673333104
2021-04-24,52.66021075246528
2021-04-25,50.922398476110686
2021-04-26,49.98935231049959
2021-04-27,48.26387165615385
2021-04-28,46.90984834288371
2021-04-29,44.37942426161036
2021-04-30,43.29310227615631
2021-05-01,41.56430202017015
2021-05-02,40.79051027664072
2021-05-03,40.103909459097096
2021-05-04,39.23918472261683
2021-05-05,37.20846872050501
2021-05-06,35.88835207947604
2021-05-07,36.232243581217155
2021-05-08,36.104768001283574
2021-05-09,34.916652027468224
2021-05-10,34.61643033247971
2021-05-11,34.01712667119888
2021-05-12,33.23485545764029
2021-05-13,31.50880868248268
2021-05-14,31.801259148468933
2021-05-15,29.916767958679763
2021-05-16,28.5963925390544
2021-05-17,28.98833265310926
2021-05-18,27.511739579946195
2021-05-19,27.00853866413112
2021-05-20,26.07191667653561
2021-05-21,27.916327208715508
2021-05-22,27.605425776422216
2021-05-23,27.12829202509645
2021-05-24,28.659240833040702
2021-05-25,26.977803253892326
2021-05-26,26.976084590104442
2021-05-27,25.580989754579786
2021-05-28,27.121283418843444
2021-05-29,26.524956298908833
2021-05-30,25.97345673578616
2021-05-31,27.095875056152792
2021-06-01,26.281730287058828
2021-06-02,25.98126798613436
2021-06-03,23.81757113971585
2021-06-04,25.098974760252712
2021-06-05,24.073569591793067
2021-06-06,23.10587294480098
2021-06-07,23.43189510513264
2021-06-08,23.330145190239723
2021-06-09,23.35060323267736
2021-06-10,21.67621890932979
2021-06-11,23.39851921733568
2021-06-12,22.729721496447723
2021-06-13,21.69264464682351
2021-06-14,24.502939038239866
2021-06-15,23.24317471289036
2021-06-16,23.25045778629068
2021-06-17,21.620869004877907
2021-06-18,22.274432781300934
2021-06-19,20.630848680956976
2021-06-20,20.101458468313332
2021-06-21,21.50378470375532
2021-06-22,20.326616584313633
2021-06-23,20.04268268208738
2021-06-24,19.56897184797434
2021-06-25,20.377663483610522
2021-06-26,19.854082666593378
2021-06-27,19.10181022572183
2021-06-28,20.221741359052476
2021-06-29,17.797739632124788
2021-06-30,17.638913081625212
2021-07-01,16.335587047915084
2021-07-02,16.95225204285368
2021-07-03,16.137249550109697
2021-07-04,15.356132197648504
2021-07-05,16.01114871038417
2021-07-06,14.76598375356689
2021-07-07,14.819436101077471
2021-07-08,14.18448712914006
2021-07-09,15.006662513436968
2021-07-10,14.561542510669003
2021-07-11,13.657006156100485
2021-07-12,14.235263116793893
2021-07-13,12.52234094435762
2021-07-14,12.532193869277256
2021-07-15,11.463458595006312
2021-07-16,11.506880633216118
2021-07-17,11.006652878093755
2021-07-18,10.145801461475903
2021-07-19,10.636780895883057
2021-07-20,9.709897468110443
2021-07-21,9.818702661720232
2021-07-22,9.209700539789738
2021-07-23,9.39912836065649
2021-07-24,9.314785900757267
2021-07-25,8.765461255734966
2021-07-26,8.880844224859628
2021-07-27,7.905239601482441
2021-07-28,8.082370852311303
2021-07-29,7.693630983585203
2021-07-30,7.846242077156351
2021-07-31,7.5911105624194075
2021-08-01,7.439846110095713
2021-08-02,7.502766262332145
2021-08-03,6.812117685850072
2021-08-04,6.656597883527229
2021-08-05,6.700199407383456
2021-08-06,6.734511662319075
2021-08-07,6.536330275522919
2021-08-08,6.519595693525327
2021-08-09,6.152134144655184
2021-08-10,5.418521752599954
2021-08-11,5.234575518816595
2021-08-12,5.319720973579565
2021-08-13,5.155652575393847
2021-08-14,4.572674764512382
2021-08-15,4.618075836530562
2021-08-16,4.709995807509557
2021-08-17,4.419434348850228
2021-08-18,4.3686000007670645
2021-08-19,4.875412584748731
2021-08-20,4.812744770567855
2021-08-21,4.5066971036438215
2021-08-22,4.427169273589454
2021-08-23,4.4179567140818765
2021-08-24,4.0866901152926935
2021-08-25,3.6530338611337703
2021-08-26,4.226006593313475
2021-08-27,4.1275289244936175
2021-08-28,3.795841224053216
2021-08-29,3.476324808021368
2021-08-30,3.6958048983698126
2021-08-31,3.301775848381651
2021-09-01,2.7066481463541603
2021-09-02,3.338087361876116
2021-09-03,3.102139334576993
2021-09-04,2.7889879225825074
2021-09-05,2.7530568005059486
2021-09-06,2.9480568682668236
2021-09-07,2.553448725751866
2021-09-08,1.9538602348642804
2021-09-09,2.1922045625007396
2021-09-10,2.218786287977703
2021-09-11,1.9174249687795768
2021-09-12,1.8827970632947049
2021-09-13,1.8730539301943288
2021-09-14,1.7439300196270704
2021-09-15,1.5138759482678132
2021-09-16,1.7461848614288245
2021-09-17,2.1171039742219255
2021-09-18,2.232957014231003
2021-09-19,1.9553956361182352
2021-09-20,2.1139424910084266
2021-09-21,2.015795714563672
2021-09-22,1.7943873560952692
2021-09-23,1.9255063363220957
2021-09-24,1.9802932852562012
2021-09-25,2.193692525536981
2021-09-26,2.108043869627388
2021-09-27,2.104369154283729
2021-09-28,2.0626501161149053
2021-09-29,1.804574279333882
2021-09-30,1.8283802541188823
2021-10-01,1.865085632678761
2021-10-02,1.9911132242543343
2021-10-03,2.075530600962309
2021-10-04,2.205539754209901
2021-10-05,2.152604309928534
2021-10-06,1.7761518597419115
2021-10-07,2.2474939932752362
2021-10-08,2.1548901653797388
2021-10-09,2.133090745764378
2021-10-10,2.1086742830679035
2021-10-11,2.2281241561576453
2021-10-12,2.2134508652015223
2021-10-13,2.141499679919778
2021-10-14,2.498539310683597
2021-10-15,2.405347849333081
2021-10-16,2.3493723357449294
2021-10-17,2.3536411376026565
2021-10-18,2.4423258282726636
2021-10-19,2.5927418484742937
2021-10-20,2.7897738566493415
2021-10-21,3.1093155526907936
2021-10-22,2.873678024687684
2021-10-23,2.9113760552057593
2021-10-24,2.9311121980658488
2021-10-25,2.9411789086428195
2021-10-26,2.85823948337073
2021-10-27,2.8111431747044784
2021-10-28,3.31191055273906
2021-10-29,2.9480892532469647
2021-10-30,3.1202739314352548
2021-10-31,3.078577987993386
2021-11-01,3.248533241929553
2021-11-02,3.450212155534977
2021-11-03,3.4845861251685557
2021-11-04,4.140945384483185
2021-11-05,3.9804817936368955
2021-11-06,3.892317742225499
2021-11-07,3.9896446912177557
2021-11-08,4.041523511368874
2021-11-09,4.007049884519756
2021-11-10,4.005811935895129
2021-11-11,4.73960945407557
2021-11-12,4.478623992692925
2021-11-13,4.317995962900291
2021-11-14,4.520185907462573
2021-11-15,4.534178318055824
2021-11-16,4.598137161657935
2021-11-17,4.828915314022035
2021-11-18,5.940140507878348
2021-11-19,5.807797583417182
2021-11-20,5.685708883581142
2021-11-21,5.4168149282378995
2021-11-22,5.591896442404042
2021-11-23,5.682382995784773
2021-11-24,5.893693211478433
2021-11-25,6.824713810141658
2021-11-26,6.6245010597812515
2021-11-27,6.831600141475041
2021-11-28,6.255254061104211
2021-11-29,6.319613109591326
2021-11-30,6.440605119666537
2021-12-01,6.57246260113032
2021-12-02,7.459634408182938
2021-12-03,6.93075764162963
2021-12-04,7.047505061858175
2021-12-05,6.629011581265432
2021-12-06,6.963032035767343
2021-12-07,7.191465827038773
2021-12-08,7.1101382673749844
2021-12-09,7.856079603350166
2021-12-10,6.98673338519046
2021-12-11,7.125379197871684
2021-12-12,6.677515258689159
2021-12-13,6.989500370025156
2021-12-14,7.147517071000576
2021-12-15,7.3218041345858405
2021-12-16,8.356293884391128
2021-12-17,7.699352592795616
2021-12-18,7.769855219622649
2021-12-19,7.256639658102278
2021-12-20,7.658208802276149
2021-12-21,7.569154978903214
2021-12-22,7.570102670246581
2021-12-23,8.188964647003806
2021-12-24,7.247082825711512
2021-12-25,7.24446459313344
2021-12-26,6.6766776712899505
2021-12-27,7.178659504347773
2021-12-28,7.2273069001935255
2021-12-29,7.137640987630915
2021-12-30,8.035267754176655
2021-12-31,7.508887877499217
2022-01-01,7.935785024685867
2022-01-02,7.319824813240209
2022-01-03,7.843841772293001
2022-01-04,7.979514601799954
2022-01-05,8.334152916729373
2022-01-06,9.069017960495987
2022-01-07,8.659423072963358
2022-01-08,9.24643093914864
2022-01-09,8.979414710481105
2022-01-10,8.65542237008657
2022-01-11,9.010174454931953
2022-01-12,8.916254897191871
2022-01-13,10.221920318774023
2022-01-14,9.056955525811226
2022-01-15,8.604931884308712
2022-01-16,8.793978634895721
2022-01-17,8.488898618765445
2022-01-18,9.055976466102123
2022-01-19,8.991324450971094
2022-01-20,10.761434090757405
2022-01-21,10.411699761201945
2022-01-22,11.843127861808929
2022-01-23,12.51642340211051
2022-01-24,15.43723920423709
2022-01-25,17.64637960871634
2022-01-26,20.579103210086533
2022-01-27,25.150951884079213
2022-01-28,30.055853588858998
2022-01-29,36.49352263011635
2022-01-30,41.11513858001099
2022-01-31,47.28707931110825
2022-02-01,51.83508565663564
2022-02-02,57.060341707579845
2022-02-03,60.168826309074774
2022-02-04,62.265042846717684
2022-02-05,62.44801560260644
2022-02-06,62.545489370620174
2022-02-07,60.795326817174804
2022-02-08,55.844388767336135
2022-02-09,50.75789814153521
2022-02-10,44.668611525292775
2022-02-11,38.35493448698275
2022-02-12,32.53580329419568
2022-02-13,30.25495430403198
2022-02-14,27.8482524905583
2022-02-15,25.31179811314406
2022-02-16,23.39117726619638
2022-02-17,22.195161475295855
2022-02-18,21.830093663117047
2022-02-19,21.95489653193006
2022-02-20,21.401237931236885
2022-02-21,21.742235883343024
2022-02-22,21.02817716216326
2022-02-23,20.35971360928505
2022-02-24,19.911929218514828
2022-02-25,18.929673380747207
2022-02-26,18.963894411124134
2022-02-27,19.0595673867806
2022-02-28,18.644080134110105
2022-03-01,17.84462458871712
2022-03-02,16.62962821651161
2022-03-03,14.771225530899406
2022-03-04,13.717162270202051
2022-03-05,13.396416236922501
2022-03-06,12.907566393361499
2022-03-07,12.282249397883628
2022-03-08,10.86181070533032
2022-03-09,9.57173722093897
2022-03-10,7.805923401747707
2022-03-11,7.010835200733389
2022-03-12,7.452491208954697
2022-03-13,7.023514457233707
2022-03-14,6.532255794430902
2022-03-15,5.928565623763423
2022-03-16,5.1591636932227685
2022-03-17,4.343152319851317
2022-03-18,3.9388311674322156
2022-03-19,4.404285349562746
2022-03-20,4.032109248522115
2022-03-21,3.966574629433292
2022-03-22,3.7174337820687957
2022-03-23,3.121023424687844
2022-03-24,2.4189618329592846
2022-03-25,1.9474258427073736
2022-03-26,2.7222602740363855
2022-03-27,2.2513734399097283
2022-03-28,2.4703435849386963
2022-03-29,1.3908397528222751
2022-03-30,1.510525423977443
2022-03-31,0.6033785049225222
2022-04-01,0.6251341995666551
2022-04-02,1.4443368131227172
2022-04-03,1.0994190735255305
2022-04-04,1.2965511275097101
2022-04-05,0.44464293607088873
2022-04-06,0.6287982862509036
2022-04-07,0.0
2022-04-08,0.04774098732370719
2022-04-09,0.6172452665220456
2022-04-10,0.21485909756261926
2022-04-11,0.5371317561081489
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.030383139221243083
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.04724789872085597
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.04629500001195716
2022-07-03,0.14870406664788768
2022-07-04,0.646840753969386
2022-07-05,0.33657478516167083
2022-07-06,0.14887930187091258
2022-07-07,0.4490282967807927
2022-07-08,1.2804762915109908
2022-07-09,1.3796230500963949
2022-07-10,1.4277778441548283
2022-07-11,2.056864887070692
2022-07-12,1.941310022742029
2022-07-13,1.8017229266312904
2022-07-14,3.0329692021421377
2022-07-15,3.7067267782554896
2022-07-16,3.620416022175889
2022-07-17,4.029651117190977
2022-07-18,4.399683417527609
2022-07-19,4.182882295771783
2022-07-20,4.7461170045501575
2022-07-21,5.187905520455196
2022-07-22,4.95335403745699
2022-07-23,4.808762712517571
2022-07-24,4.80414179854966
2022-07-25,4.783340070438258
2022-07-26,4.152974110537339
2022-07-27,3.981265260508245
2022-07-28,3.912961968031659
2022-07-29,3.6014960327002585
2022-07-30,3.7166935277020356
2022-07-31,3.3884455967086504
2022-08-01,3.672192271001307
2022-08-02,3.1043170296150464
2022-08-03,2.9892275132301473
2022-08-04,2.290484998859819
2022-08-05,2.17465378917024
2022-08-06,2.3582359990049278
2022-08-07,1.9125286103976358
2022-08-08,2.3364237653933198
2022-08-09,1.5613025384948516
2022-08-10,1.4157831232684805
2022-08-11,0.8565522566571454
2022-08-12,1.0995486978269637
2022-08-13,1.3505636062028563
2022-08-14,1.0938449956732472
2022-08-15,1.280973252482301
2022-08-16,0.6084452726558448
2022-08-17,0.5639261594279149
2022-08-18,0.0
2022-08-19,0.035643175702733385
2022-08-20,0.8798534852837722
2022-08-21,0.480963565890175
2022-08-22,0.9328520415716575
2022-08-23,0.027527623698561324
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.157371260033125
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.26024918663924396
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.07460510544257692
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.6187745642913908
2022-11-03,0.0
2022-11-04,0.28167450256726156
2022-11-05,0.3642684841396572
2022-11-06,0.4971546171878369
